place_geoid,place_name,state_code,lsad_code,functional_status,land_area_sqm,water_area_sqm,latitude,longitude,source_vintage,source_url,active_listing_count,latest_listing_date
1654550,Moscow city,ID,25,A,17894797,7334,46.730609,-116.998909,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-06-13
1708576,Brookfield village,IL,47,A,7934878,17368,41.825059,-87.847546,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-06-17
1722736,Effingham city,IL,25,A,28203531,180940,39.120662,-88.550859,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-07-01
1750647,Morton Grove village,IL,47,A,13178267,0,42.042321,-87.789012,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-07-02
1752220,New Boston city,IL,25,A,2437346,1198082,41.17036,-90.9998,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-02-20
1766703,St. Charles city,IL,25,A,37457565,1542736,41.919447,-88.310743,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-05-13
1777005,Urbana city,IL,25,A,30673358,186870,40.110126,-88.197323,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-04-29
1779293,Waukegan city,IL,25,A,62836391,660652,42.369447,-87.870898,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-06-19
1780242,Western Springs village,IL,47,A,7211828,0,41.802278,-87.900556,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-07-03
1781087,Wheeling village,IL,47,A,22460744,150683,42.129614,-87.921503,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-06-24
1804114,Bedford city,IN,25,A,31623690,0,38.860167,-86.489503,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-07-02
1814716,Columbia City city,IN,25,A,14557620,48844,41.163051,-85.478751,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-06-23
1840392,Kokomo city,IN,25,A,97121796,287971,40.465267,-86.127348,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-05-26
1871000,South Bend city,IN,25,A,108508376,1111610,41.676643,-86.268809,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-06-19
1875428,Terre Haute city,IN,25,A,90061110,1010104,39.464152,-87.376036,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-05-27
2016775,Cunningham city,KS,25,A,1184987,0,37.644623,-98.43113,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-04-17
2032575,Holcomb city,KS,25,A,3202718,0,37.985983,-100.993619,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-06-16
2033875,Independence city,KS,25,A,19425007,13181,37.233458,-95.716005,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-04-17
2036000,Kansas City city,KS,25,A,323068571,9237731,39.122539,-94.741781,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-06-19
2039350,Lenexa city,KS,25,A,88271910,812435,38.965268,-94.803937,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-06-26
2053775,Overland Park city,KS,25,A,194973959,1210393,38.889042,-94.690584,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-07-02
2079000,Wichita city,KS,25,A,427540703,11586453,37.690638,-97.345836,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-04-17
2163912,Radcliff city,KY,25,A,34893778,70272,37.820058,-85.936371,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-02-20
2240735,Lafayette city,LA,25,B,146198558,194313,30.2056,-92.028058,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-06-25
2255000,New Orleans city,LA,25,A,439205384,466898940,30.05342,-89.934502,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-06-13
2501430,Andover CDP,MA,57,S,9551028,208637,42.655672,-71.142244,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-06-09
2516530,Dedham CDP,MA,57,S,26600180,1072471,42.246872,-71.179462,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-03-31
2524960,Framingham city,MA,25,A,64863268,3784599,42.307905,-71.436196,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-06-24
2539660,Maynard CDP,MA,57,S,13494780,403514,42.425955,-71.456256,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2025-11-19
2575050,Westborough CDP,MA,57,S,4890154,43118,42.267441,-71.617492,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-02-24
2419125,Columbia CDP,MD,57,S,82707406,663954,39.201146,-76.85905,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-04-13
2426600,Essex CDP,MD,57,S,23982253,7203329,39.301359,-76.444426,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-07-01
2431025,Fulton CDP,MD,57,S,9805595,19824,39.15311,-76.911629,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2025-11-19
2445900,Laurel city,MD,25,A,12324966,193301,39.095075,-76.861245,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-06-03
2456337,North Bethesda CDP,MD,57,S,22998846,58661,39.036753,-77.120336,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-02-24
2472450,Silver Spring CDP,MD,57,S,20411074,75601,39.002441,-77.020791,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-05-13
2302795,Bangor city,ME,25,A,88731359,868257,44.829625,-68.788767,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-06-09
2360545,Portland city,ME,25,A,55787949,124063743,43.633157,-70.185305,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-06-12
2605920,Battle Creek city,MI,25,A,110369363,2911133,42.299176,-85.229267,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-03-31
2621000,Dearborn city,MI,25,A,62798405,694039,42.313057,-83.211488,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-06-30
2624120,East Lansing city,MI,25,A,34787202,211485,42.748913,-84.482442,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-06-19
2638640,Holland city,MI,25,A,43837070,1985683,42.767049,-86.098572,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-07-01
2653760,Middleville village,MI,47,A,6328555,314545,42.715319,-85.468617,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-06-18
2665560,Portage city,MI,25,A,83455128,7624388,42.19705,-85.591395,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-02-20
2669020,Rochester city,MI,25,A,9921955,0,42.686639,-83.119721,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-03-31
2679000,Taylor city,MI,25,A,61165859,46613,42.225283,-83.267691,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-06-22
2680340,Traverse City city,MI,25,A,21434656,866380,44.754309,-85.603011,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-02-27
2717000,Duluth city,MN,25,A,185592511,22041182,46.774458,-92.134135,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-07-04
2723714,Gilbert city,MN,25,A,30245757,1917731,47.490784,-92.458312,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-02-20
2768818,Wayzata city,MN,25,A,8005817,4140109,44.969981,-93.518214,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-03-31
2771032,Winona city,MN,25,A,49187536,13699641,44.051271,-91.668076,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-06-10
2771428,Woodbury city,MN,25,A,90376975,2142391,44.906283,-92.923703,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-05-05
2914572,Clayton city,MO,25,A,6497620,0,38.644403,-90.330212,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-06-01
2937592,Joplin city,MO,25,A,98627453,327700,37.075218,-94.501259,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-04-17
2964082,St. Charles city,MO,25,A,65372549,1291210,38.795702,-90.515364,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-06-10
2855760,Pearl city,MS,25,A,66015322,314502,32.272456,-90.091827,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-06-11
3701520,Apex town,NC,43,A,70481941,246717,35.725577,-78.879919,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-05-13
3712860,Clayton town,NC,43,A,44612119,59474,35.658139,-78.446007,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-07-03
3722920,Fayetteville city,NC,25,A,384006273,4708471,35.082766,-78.973515,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-06-17
3726880,Goldsboro city,NC,25,A,74855273,398119,35.378226,-77.971869,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-07-03
3734200,Jacksonville city,NC,25,A,129240235,19741288,34.72973,-77.393661,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-06-24
3756900,Roanoke Rapids city,NC,25,A,25674557,92162,36.446049,-77.648586,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-07-03
3770540,Wake Forest town,NC,43,A,51672279,400816,35.963685,-78.51174,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-07-03
3825700,Fargo city,ND,25,A,134389246,1316,46.8647,-96.82908,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-05-26
3137000,Omaha city,NE,25,A,370325901,9351839,41.262705,-96.053475,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-07-02
3350260,Nashua city,NH,25,A,79860094,2330535,42.749074,-71.490544,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2025-11-18
3407300,Branchville borough,NJ,21,A,1535449,16165,41.147238,-74.749042,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-07-03
3473140,Totowa borough,NJ,21,A,10360527,198085,40.903415,-74.219779,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-05-04
3479040,Westfield town,NJ,43,A,17415403,48798,40.651644,-74.343447,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-06-24
3512150,Carlsbad city,NM,25,A,81988151,709034,32.40079,-104.241012,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-06-29
3532520,Hobbs city,NM,25,A,68427051,85026,32.729089,-103.160588,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-06-25
3222500,Elko city,NV,25,A,46219679,0,40.838111,-115.767809,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-06-08
3251800,North Las Vegas city,NV,25,A,272857515,112001,36.289865,-115.089181,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-02-24
3601000,Albany city,NY,25,A,55435359,1377120,42.665745,-73.798353,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-06-22
3606607,Binghamton city,NY,25,A,27141215,1675760,42.101331,-75.909369,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-06-09
3611000,Buffalo city,NY,25,A,104572761,31342098,42.892492,-78.859686,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-06-24
3630543,Greenlawn CDP,NY,57,S,9908547,6667,40.863515,-73.365754,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2025-12-16
3640530,Lake Grove village,NY,47,A,7631042,2832,40.857817,-73.116844,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-06-17
3645524,Marcy CDP,NY,57,S,4449981,289159,43.131447,-75.255714,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-02-20
3658574,Plattsburgh city,NY,25,A,13906011,4070683,44.692025,-73.458276,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-02-20
3665508,Schenectady city,NY,25,A,27991725,439193,42.802641,-73.9272,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-01-22
3667070,Shirley CDP,NY,57,S,29302739,2213739,40.793602,-72.875911,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-06-25
3678168,Wappingers Falls village,NY,47,A,2903230,204891,41.598156,-73.916945,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-06-19
3681677,White Plains city,NY,25,A,25218000,318753,41.0238,-73.751048,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-06-14
3909246,Brooklyn city,OH,25,A,11010533,80687,41.43474,-81.74918,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-05-20
3925256,Elyria city,OH,25,A,53072998,673110,41.378235,-82.104505,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-03-26
3932592,Grove City city,OH,25,A,49040349,477957,39.866366,-83.066971,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-03-31
3949056,Mentor city,OH,25,A,71992880,507207,41.690159,-81.33588,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-06-25
3953970,New Albany city,OH,25,A,56327298,489485,40.09,-82.776349,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-06-24
3962148,Perrysburg city,OH,25,A,31332592,111383,41.538986,-83.644132,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-03-31
3972928,Solon city,OH,25,A,52612254,295429,41.38599,-81.440835,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-06-26
3979492,Vandalia city,OH,25,A,31928142,113033,39.878977,-84.192224,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-06-25
4023200,Edmond city,OK,25,A,218629498,8042803,35.673807,-97.413076,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-04-17
4027200,Fort Gibson town,OK,43,A,34596408,1690713,35.782175,-95.260139,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-04-17
4052500,Norman city,OK,25,A,462708886,27292399,35.240569,-97.345299,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-06-24
4077550,Vinita city,OK,25,A,31914401,37750,36.644152,-95.062183,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-04-17
4124250,Fairview city,OR,25,A,8002294,1170238,45.547585,-122.436823,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-06-16
4202000,Allentown city,PA,25,A,45491364,1149978,40.593648,-75.478393,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-01-07
4202264,Ambler borough,PA,21,A,2207277,0,40.156385,-75.221532,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-02-24
4215848,Conshohocken borough,PA,21,A,2600958,91958,40.077219,-75.3041,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-07-01
4224440,Exton CDP,PA,57,S,8098767,68859,40.029916,-75.633061,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-03-31
4281328,Washington city,PA,25,A,7586157,0,40.17416,-80.246794,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-02-20
4501360,Anderson city,SC,25,A,42730473,106114,34.521487,-82.643517,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-06-24
4550695,North Augusta city,SC,25,A,55671003,1425226,33.523303,-81.956566,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-05-27
4727740,Franklin city,TN,25,A,115379584,553819,35.914025,-86.852161,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-06-22
4737640,Jackson city,TN,25,A,153327278,29674,35.658451,-88.837399,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-06-03
4740000,Knoxville city,TN,25,A,255718529,14307945,35.97068,-83.94927,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2025-11-19
4746380,Maryville city,TN,25,A,46202173,0,35.74781,-83.980234,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-06-03
4744940,McKenzie city,TN,25,A,16492743,3385,36.136643,-88.507107,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-04-17
4807000,Beaumont city,TX,25,A,212741387,7240811,30.084912,-94.14533,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-06-04
4810768,Brownsville city,TX,25,A,316009842,16617848,25.989404,-97.480625,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-05-21
4817000,Corpus Christi city,TX,25,A,434520332,842090949,27.754252,-97.173385,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-06-01
4825452,Farmers Branch city,TX,25,A,30771559,410716,32.927789,-96.878539,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-06-13
4826604,Forney city,TX,25,A,41514768,44195,32.742601,-96.452883,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-06-23
4840984,Lakeway city,TX,25,A,33338699,2245934,30.354982,-97.986269,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-03-31
4842508,Lewisville city,TX,25,A,105298387,16157901,33.050725,-96.974623,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-07-03
4845744,McKinney city,TX,25,A,177907455,1897877,33.201125,-96.664161,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-04-06
4861196,Red Oak city,TX,25,A,42051376,15198,32.509552,-96.78398,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-05-26
4869032,Southlake city,TX,25,A,56553687,1535328,32.954493,-97.148867,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-06-30
4869596,Spring CDP,TX,57,S,58249359,883677,30.062169,-95.383966,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-07-03
4869980,Stamford city,TX,25,A,15438443,18013270,33.046193,-99.597021,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-06-23
4872656,The Woodlands CDP,TX,57,S,112259957,1349207,30.172562,-95.509813,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-07-02
4876948,Webster city,TX,25,A,16441912,578519,29.532072,-95.116478,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-06-11
4920120,Draper city,UT,25,A,73416601,38827,40.49715,-111.864636,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-06-07
4943660,Layton city,UT,25,A,58540399,399442,41.077423,-111.960727,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-06-29
4958510,Parowan city,UT,25,A,18143447,0,37.832697,-112.830382,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-02-19
4965330,St. George city,UT,25,A,200473143,7614,37.077006,-113.576534,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-01-27
5107784,Blacksburg town,VA,43,A,51274225,71645,37.231264,-80.426745,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-06-22
5109816,Bristol city,VA,25,A,33342735,315904,36.616954,-82.157564,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-07-01
5116000,Chesapeake city,VA,25,A,876598059,32349710,36.679376,-76.301788,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-06-16
5121008,Dahlgren CDP,VA,57,S,6927606,254291,38.341976,-77.064267,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-05-26
5129744,Fredericksburg city,VA,25,A,27066499,178344,38.299272,-77.486658,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-06-09
5130176,Gainesville CDP,VA,57,S,26193151,1466175,38.793191,-77.642243,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-06-29
5147672,Lynchburg city,VA,25,A,126695080,1427120,37.399016,-79.195458,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-06-28
5157000,Norfolk city,VA,25,A,137981433,111701531,36.923015,-76.244641,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-05-18
5165120,Quantico town,VA,43,A,180375,0,38.522437,-77.290146,2025,https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2025_Gazetteer/2025_Gaz_place_national.zip,1,2026-05-04
